Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8303,"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",1,No Quantity,0,,,,170137,,584310,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8403,Central heating boilers; excluding those of heading no. 8402,1,No Quantity,,,,,1354722,,14548948,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8403,Central heating boilers; excluding those of heading no. 8402,1,No Quantity,0,,,,1698181,,15122311,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8406,Turbines; steam and other vapour turbines,1,No Quantity,,,,,2974,,98225,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8406,Turbines; steam and other vapour turbines,1,No Quantity,0,,,,2675,,590717,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8410,Turbines; hydraulic water wheels and regulators therefor,1,No Quantity,,,,,885571,,13343935,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8410,Turbines; hydraulic water wheels and regulators therefor,1,No Quantity,0,,,,972656,,15205709,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8411,"Turbo-jets, turbo-propellers and other gas turbines",1,No Quantity,,,,,1693,,154459,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8411,"Turbo-jets, turbo-propellers and other gas turbines",1,No Quantity,0,,,,4734775,,27131598,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",1,No Quantity,,,,,146377,,2396020,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",1,No Quantity,0,,,,626176,,6919834,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",1,No Quantity,,,,,1840018,,22922738,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",1,No Quantity,0,,,,2119190,,23602939,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",1,No Quantity,,,,,2168275,,28875458,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",1,No Quantity,0,,,,2968561,,61736938,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",1,No Quantity,,,,,2453260,,22391275,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",1,No Quantity,0,,,,4810644,,45060697,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",1,No Quantity,,,,,203594,,1399374,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",1,No Quantity,0,,,,281836,,1876695,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",1,No Quantity,,,,,11957406,,67938961,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",1,No Quantity,0,,,,8994917,,47117090,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",1,No Quantity,,,,,1432991,,12449855,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",1,No Quantity,0,,,,4297804,,40034239,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",1,No Quantity,,,,,744,,40350,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",1,No Quantity,0,,,,9489,,81343,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",1,No Quantity,,,,,1123321,,22156373,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",1,No Quantity,0,,,,2454884,,30696569,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",1,No Quantity,,,,,543316,,15915902,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",1,No Quantity,0,,,,1140062,,30963732,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",1,No Quantity,,,,,544766,,2522334,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",1,No Quantity,0,,,,523340,,2097453,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",1,No Quantity,,,,,1239242,,8957505,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",1,No Quantity,0,,,,0,,7891928,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",1,No Quantity,,,,,3031332,,16008338,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",1,No Quantity,0,,,,0,,4622252,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",1,No Quantity,,,,,591486,,3001922,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",1,No Quantity,0,,,,805361,,3691794,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8434,Milking machines and dairy machinery,1,No Quantity,,,,,31156,,404735,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8434,Milking machines and dairy machinery,1,No Quantity,0,,,,65956,,854085,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",1,No Quantity,,,,,447556,,5791466,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",1,No Quantity,0,,,,253007,,1939572,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1,No Quantity,,,,,362284,,2577452,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1,No Quantity,0,,,,369846,,2148455,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",1,No Quantity,,,,,134745,,1216766,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",1,No Quantity,0,,,,164609,,1272517,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",1,No Quantity,,,,,719599,,12686898,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",1,No Quantity,0,,,,844693,,13644498,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",1,No Quantity,,,,,12457,,47759,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",1,No Quantity,0,,,,144873,,700406,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8440,Book-binding machinery; including book-sewing machines,1,No Quantity,,,,,24474,,297220,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8440,Book-binding machinery; including book-sewing machines,1,No Quantity,0,,,,26177,,358155,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",1,No Quantity,,,,,159259,,1317120,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",1,No Quantity,0,,,,362470,,3263138,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8442,"Machinery, apparatus and equipment (excluding machine-tools of heading no. 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",1,No Quantity,,,,,12594,,337490,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8442,"Machinery, apparatus and equipment (excluding machine-tools of heading no. 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",1,No Quantity,0,,,,76898,,568160,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",1,No Quantity,,,,,658611,,15401493,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",1,No Quantity,0,,,,781051,,12145345,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",1,No Quantity,0,,,,9462,,48362,,,2
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",1,No Quantity,0,,,,28157,,196824,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8450,Household or laundry-type washing machines; including machines which both wash and dry,1,No Quantity,,,,,9136979,,37481363,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8450,Household or laundry-type washing machines; including machines which both wash and dry,1,No Quantity,0,,,,6167704,,22673097,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",1,No Quantity,,,,,106984,,1606693,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",1,No Quantity,0,,,,140354,,1759864,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8452,"Sewing machines; other than book-sewing machines of heading no. 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles",1,No Quantity,,,,,124870,,1626963,,,4
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8452,"Sewing machines; other than book-sewing machines of heading no. 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles",1,No Quantity,0,,,,226244,,2730918,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8453,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines",1,No Quantity,,,,,113543,,684591,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8453,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines",1,No Quantity,0,,,,53776,,246489,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8454,"Converters, ladles, ingot moulds and casting machines; of a kind used metallurgy or in metal foundries",1,No Quantity,,,,,219794,,834828,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8454,"Converters, ladles, ingot moulds and casting machines; of a kind used metallurgy or in metal foundries",1,No Quantity,0,,,,5147,,17886,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8455,Metal-rolling mills and rolls therefor,1,No Quantity,,,,,218873,,1094031,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8455,Metal-rolling mills and rolls therefor,1,No Quantity,0,,,,318895,,851052,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",1,No Quantity,0,,,,0,,804342,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",1,No Quantity,0,,,,0,,324943,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",1,No Quantity,0,,,,0,,288215,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8465,"Machine-tools; (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard plastics or rubber or similar hard materials",1,No Quantity,0,,,,0,,2885280,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8467,"Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor",1,No Quantity,,,,,2124086,,17044877,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8467,"Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor",1,No Quantity,0,,,,1505650,,11530358,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8468,"Machinery and apparatus for soldering, brazing, welding, whether or not capable of cutting, other than those of heading no. 8515; gas-operated surface tempering machines and appliances",1,No Quantity,,,,,8631,,158086,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8468,"Machinery and apparatus for soldering, brazing, welding, whether or not capable of cutting, other than those of heading no. 8515; gas-operated surface tempering machines and appliances",1,No Quantity,0,,,,7539,,127866,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",1,No Quantity,,,,,4326625,,24895393,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",1,No Quantity,0,,,,3917184,,17848757,,,4
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8475,"Machines; for assembling electric or electronic lamps, tubes, valves, flashbulbs, in glass envelopes, machines for manufacturing or hot working glass or glassware",1,No Quantity,,,,,71311,,565567,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8475,"Machines; for assembling electric or electronic lamps, tubes, valves, flashbulbs, in glass envelopes, machines for manufacturing or hot working glass or glassware",1,No Quantity,0,,,,18764,,207773,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8476,"Automatic goods-vending machines (e.g. postage stamp, cigarette, food or beverage machines), including money-changing machines",1,No Quantity,,,,,33826,,349591,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8476,"Automatic goods-vending machines (e.g. postage stamp, cigarette, food or beverage machines), including money-changing machines",1,No Quantity,0,,,,41368,,350776,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8477,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",1,No Quantity,,,,,405095,,4063629,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8477,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",1,No Quantity,0,,,,427769,,4649657,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8478,"Machinery; for preparing or making up tobacco, n.e.c. in this chapter",1,No Quantity,,,,,403,,263231,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8478,"Machinery; for preparing or making up tobacco, n.e.c. in this chapter",1,No Quantity,0,,,,1721,,7143,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",1,No Quantity,,,,,2265589,,30346226,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",1,No Quantity,0,,,,1399014,,12477860,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8482,Ball or roller bearings,1,No Quantity,,,,,480166,,5248847,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8482,Ball or roller bearings,1,No Quantity,0,,,,457192,,3794059,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8483,Transmission shafts (including cam and crank) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers; flywheels and pulleys; clutches and shaft couplings,1,No Quantity,,,,,454119,,8144768,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8483,Transmission shafts (including cam and crank) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers; flywheels and pulleys; clutches and shaft couplings,1,No Quantity,0,,,,525086,,5912151,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter",1,No Quantity,0,,,,19,,695,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",1,No Quantity,,,,,1544381,,25502931,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",1,No Quantity,0,,,,4605187,,44674399,,,2
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8506,Cells and batteries; primary,1,No Quantity,0,,,,630706,,2817524,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",1,No Quantity,,,,,4462002,,15360740,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",1,No Quantity,0,,,,5760109,,16817455,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8508,Vacuum cleaners,1,No Quantity,,,,,460158,,4342058,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8508,Vacuum cleaners,1,No Quantity,0,,,,370781,,3263274,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",1,No Quantity,,,,,900994,,7435708,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",1,No Quantity,0,,,,720787,,5775357,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",1,No Quantity,,,,,66692,,1788536,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",1,No Quantity,0,,,,96444,,2253968,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8511,Ignition or starting equipment; used for spark-ignition or compression-ignition internal combustion engines; generators and cut outs used in conjunction with such engines,1,No Quantity,,,,,205005,,3425440,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8511,Ignition or starting equipment; used for spark-ignition or compression-ignition internal combustion engines; generators and cut outs used in conjunction with such engines,1,No Quantity,0,,,,213899,,3311298,,,0
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8512,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles",1,No Quantity,,,,,258816,,3089959,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8512,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles",1,No Quantity,0,,,,264938,,2883966,,,2
H4,2013,2013,2013,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8513,"Lamps; portable, electric, designed to function by their own source of energy (e.g. dry batteries, accumulators, magnetos), excluding lighting equipment of heading no. 8512",1,No Quantity,,,,,77277,,779326,,,0
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8513,"Lamps; portable, electric, designed to function by their own source of energy (e.g. dry batteries, accumulators, magnetos), excluding lighting equipment of heading no. 8512",1,No Quantity,0,,,,88524,,756155,,,0
